"LOC_ID","Month","Total_Birds","Avg_HRS_Effort","Avg_Housing_Density"
"L8295453",2,593,4.001,1
"L8295453",3,434,4.001,1
"L8295453",4,650,4.001,1
"L8295453",12,605,3.1073829787234,1
"L8295503",4,42,1.001,1
"L8295503",1,259,0.667666666666667,1
"L8295503",3,369,0.577923076923077,1
"L8295503",12,460,1.001,1
"L8295503",2,443,0.650572649572649,1
"L8295503",11,276,0.975025974025974,1
"L8295563",12,16,1.001,3
"L8295563",1,15,0.001,3
"L8295563",11,44,0.474684210526316,3
"L8295563",2,28,0.001,3
"L8295563",3,10,1.001,3
"L8296276",1,34,1.001,3
"L8296276",2,68,1.751,3
"L8296276",12,24,1.001,3
"L8296276",3,60,2.14805882352941,3
"L829650",4,88,1.001,1
"L829650",3,62,4.001,1
"L829650",11,334,1.001,1
"L829678",4,204,0.771114942528736,2
"L829678",11,292,1.001,2
"L829678",12,367,1.001,2
"L829678",3,341,1.001,2
"L829678",1,415,0.9135,2
"L829678",2,383,1.001,2
"L8296989",1,28,1.001,3
"L8296989",12,11,1.001,3
"L8296989",2,12,1.001,3
"L8297160",4,283,4.001,1
"L8297160",1,670,2.55363157894737,1
"L8297160",12,311,2.31807317073171,1
"L8297160",11,65,1.001,1
"L8297160",2,868,2.67816535433071,1
"L8297160",3,740,2.44927586206897,1
"L8297792",11,128,0.785313725490196,3
"L8297792",2,243,0.358142857142857,3
"L8297792",3,74,0.693307692307692,3
"L8297792",12,156,0.653173913043478,3
"L8297792",1,194,0.0953396226415094,3
"L8298817",4,162,1.001,1
"L8298817",11,92,1.001,1
"L8298817",3,170,1.001,1
"L8298817",1,88,1.001,1
"L8298817",2,186,0.831769230769231,1
"L8298817",12,136,1.001,1
"L829970",1,188,1.001,3
"L829970",12,154,1.001,3
"L829970",11,113,1.001,3
"L829970",2,120,1.001,3
"L829970",3,136,1.001,3
"L8300303",12,293,1.001,2
"L8300303",3,304,0.423222222222222,2
"L8300303",1,218,NA,2
"L8300303",11,161,0.718391304347826,2
"L8300303",2,208,0.538313432835821,2
"L8300460",3,213,0.936897435897436,1
"L8300460",4,31,1.001,1
"L8300460",2,215,0.910090909090909,1
"L8300460",11,167,1.001,1
"L8300460",1,173,0.847153846153846,1
"L8300460",12,217,0.746762711864407,1
"L8300844",12,31,1.001,3
"L8301133",4,42,0.501,3
"L8301133",11,92,1.001,3
"L8301133",2,193,1.001,3
"L8301133",1,261,0.898959183673469,3
"L8301133",3,241,1.001,3
"L8301133",12,142,1.001,3
"L8301559",1,253,1.46853246753247,1
"L8301559",12,319,1.48671428571429,1
"L8301559",2,292,1.45554545454545,1
"L8301559",4,126,1.77877777777778,1
"L8301559",3,251,1.001,1
"L8301559",11,94,1.001,1
"L8301769",11,34,1.001,3
"L8301769",12,103,1.001,3
"L8301769",4,36,1.001,3
"L8301769",3,116,1.001,3
"L8301769",1,100,1.001,3
"L8301769",2,69,1.001,3
"L8302417",1,116,4.001,2
"L8302417",11,90,6.77877777777778,2
"L8302417",12,184,4.40640540540541,2
"L8302417",2,71,4.001,2
"L8302417",3,119,4.91328070175439,2
"L8302703",1,4,1.001,4
"L8302703",12,8,1.001,4
"L830340",12,126,1.001,3
"L830340",11,131,1.001,3
"L830340",3,106,1.001,3
"L830340",1,88,0.539461538461538,3
"L830340",2,91,1.001,3
"L830340",4,67,1.001,3
"L8303805",1,105,1.58164516129032,2
"L8303805",3,145,2.01508450704225,2
"L8303805",2,175,1.82994736842105,2
"L8303805",11,120,3.30332558139535,2
"L8303805",12,64,2.07242857142857,2
"L8303805",4,95,1.781,2
"L8305664",1,43,1.001,3
"L8305664",11,22,4.001,3
"L8305664",2,27,3.07792307692308,3
"L8305664",12,31,1.92407692307692,3
"L8305664",3,45,4.001,3
"L8305766",12,39,1.001,3
"L8305766",11,23,1.001,3
"L8305766",2,22,0.778777777777778,3
"L8305766",1,85,1.001,3
"L8305766",3,61,0.811810810810811,3
"L8305822",11,111,4.001,3
"L8305822",1,211,4.001,3
"L8305822",2,178,4.001,3
"L8305822",3,341,4.001,3
"L8305822",12,229,4.001,3
"L8305822",4,881,4.001,3
"L8306088",11,321,1.001,2
"L8306088",3,43,1.001,2
"L8306088",12,664,1.6041746031746,2
"L8306088",4,195,3.251,2
"L8306088",1,198,1.001,2
"L8306233",12,621,0.964114754098361,1
"L8306233",4,1045,1.001,1
"L8306233",1,807,1.001,1
"L8306233",3,1317,1.001,1
"L8306233",11,164,1.001,1
"L8306233",2,995,0.960044368600683,1
"L8306302",12,25,1.001,1
"L8306302",2,17,1.001,1
"L8306680",12,5,1.001,1
"L8306680",3,20,1.001,1
"L8306680",1,7,1.001,1
"L8306680",2,7,1.001,1
"L830857",2,599,2.7692119205298,3.77777777777778
"L830857",1,825,2.801,3.77777777777778
"L830857",11,426,2.55308333333333,3.77777777777778
"L830857",4,206,2.54154054054054,3.77777777777778
"L830857",3,632,NA,3.77777777777778
"L830857",12,807,2.12390502793296,3.77777777777778
"L8309104",12,25,1.001,4
"L8309104",1,34,1.001,4
"L8309275",4,32,1.001,1
"L8309275",3,174,1.001,1
"L8309275",12,181,1.001,1
"L8309275",2,349,1.001,1
"L8309275",11,75,2.26415789473684,1
"L8309275",1,274,1.001,1
"L8310299",2,133,1.001,3
"L8310299",12,31,1.001,3
"L8310299",1,86,1.001,3
"L8310299",3,27,1.001,3
"L8311174",12,305,0.760493670886076,1
"L8311174",1,215,1.001,1
"L8311174",4,67,4.001,1
"L8311174",2,143,1.001,1
"L8311174",11,216,1.001,1
"L8311174",3,200,1.84475,1
"L8311993",12,29,1.001,4
"L8311993",2,91,1.001,4
"L8311993",3,84,0.667666666666667,4
"L8311993",1,92,1.001,4
"L83126",12,86,4.001,3
"L83126",11,124,2.45261290322581,3
"L8313127",3,79,4.001,2
"L8313127",1,54,3.66766666666667,2
"L8313127",2,136,3.07792307692308,2
"L8313127",12,26,1.001,2
"L83134",3,355,1.001,1
"L83134",12,259,0.975358974358974,1
"L83134",4,85,1.001,1
"L83134",1,240,1.001,1
"L83134",2,318,1.001,1
"L83134",11,117,0.901,1
"L8314295",12,20,1.001,3
"L8314295",11,9,1.001,3
"L8314358",2,26,4.001,1
"L8314358",12,34,4.001,1
"L8314358",1,28,4.001,1
"L8314534",11,25,1.001,1
"L8314534",12,65,1.001,1
"L8314728",3,345,1.001,2
"L8314728",11,86,0.458142857142857,2
"L8314728",12,118,0.568567567567568,2
"L8314728",2,223,0.553631578947368,2
"L8314728",1,201,0.869852459016393,2
"L8314728",4,210,1.001,2
"L8315141",12,27,1.001,3
"L8315141",1,52,0.693307692307692,3
"L8315141",11,8,1.001,3
"L8315824",11,149,4.001,2
"L8315824",12,163,4.001,2
"L8315892",12,35,1.001,2
"L8316207",3,75,1.001,3
"L8316207",2,72,0.667666666666667,3
"L8316207",12,20,0.001,3
"L8316207",1,14,0.001,3
"L8316320",12,9,1.001,1
"L8316320",1,26,2.876,1
"L8316324",3,97,0.27127027027027,3
"L8316324",4,39,1.001,3
"L8316324",12,69,0.001,3
"L8316347",12,223,0.889888888888889,3
"L8316347",3,183,0.874239436619718,3
"L8316347",11,189,1.001,3
"L8316347",4,199,0.817901408450704,3
"L8316347",2,226,0.891410958904109,3
"L8316347",1,370,0.794478260869565,3
"L8316573",2,897,0.913162162162162,2
"L8316573",1,853,1.001,2
"L8316573",4,189,1.001,2
"L8316573",12,597,0.799657718120805,2
"L8316573",3,958,1.001,2
"L8316573",11,210,1.001,2
"L831663",11,298,0.344434343434343,1
"L831663",3,420,0.282481481481481,1
"L831663",4,69,0.001,1
"L831663",1,702,0.19720253164557,1
"L831663",2,301,0.158303370786517,1
"L831663",12,590,0.557962025316456,1
"L831689",12,694,4.94694594594595,1
"L831689",4,692,6.49093288590604,1
"L831689",2,1195,5.01563414634146,1
"L831689",1,1007,4.51712903225806,1
"L831689",11,569,2.63092125984252,1
"L831689",3,1358,4.63949765258216,1
"L8317049",4,46,1.001,3
"L8317049",11,189,1.001,3
"L8317049",12,440,1.001,3
"L8317049",1,489,1.001,3
"L8317049",3,325,2.2222389380531,3
"L8317049",2,459,1.001,3
"L8317422",4,11,0.001,2
"L8317422",12,38,0.455545454545454,2
"L8317422",2,8,0.001,2
"L8317422",3,59,1.001,2
"L8317422",1,19,0.001,2
"L83180",2,678,0.186393258426966,3
"L83180",3,602,0.201,3
"L83180",11,323,0.120565217391304,3
"L83180",4,127,0.373549019607843,3
"L83180",1,712,0.214483146067416,3
"L83180",12,404,0.101840336134454,3
"L831867",2,235,1.24237931034483,2
"L831867",12,303,0.648058823529412,2
"L831867",11,172,1.001,2
"L831867",3,155,0.636294117647059,2
"L831867",1,332,0.865864864864865,2
"L8318797",2,119,1.001,2
"L8318797",4,22,1.001,2
"L8318797",3,129,1.001,2
"L8318797",11,21,1.001,2
"L8318797",1,135,1.001,2
"L8318797",12,113,1.001,2
"L8318954",11,109,0.001,1
"L8318954",4,35,0.001,1
"L8318954",1,294,NA,1
"L8318954",3,220,0.176,1
"L8318954",2,357,0.001,1
"L8318954",12,143,0.223222222222222,1
"L8320061",12,29,1.001,2
"L8321853",4,61,1.001,2
"L8321853",1,456,0.858142857142857,2
"L8321853",11,73,0.001,2
"L8321853",3,266,1.001,2
"L8321853",2,240,0.661377358490566,2
"L8321853",12,371,0.762904761904762,2
"L832198",12,122,1.001,2.25
"L832198",2,72,1.001,2.25
"L832198",11,21,0.001,2.25
"L832198",1,85,1.001,2.25
"L832218",4,117,1.001,3
"L832218",12,130,1.001,3
"L832218",3,148,1.001,3
"L832218",2,154,1.001,3
"L832218",11,120,0.761,3
"L832218",1,108,1.001,3
"L8322303",12,29,1.001,3
"L8322303",3,130,0.617666666666667,3
"L8322303",1,179,1.83773469387755,3
"L8322303",2,57,0.452612903225806,3
"L832322",11,416,3.08263265306122,2.77777777777778
"L832322",4,227,2.67896610169492,2.77777777777778
"L832322",1,997,2.51844186046512,2.77777777777778
"L832322",3,959,2.87855102040816,2.77777777777778
"L832322",12,782,2.49755172413793,2.77777777777778
"L832322",2,815,1.55247058823529,2.77777777777778
"L832327",11,52,1.001,3
"L8323697",12,22,4.001,3
"L8323697",11,38,4.001,3
"L8323697",1,82,3.04645454545455,3
"L8323697",4,22,1.001,3
"L8323697",2,15,4.001,3
"L8323727",12,41,0.001,3
"L832576",1,485,1.07200591715976,3
"L832576",4,243,1.001,3
"L832576",3,776,0.989142292490118,3
"L832576",12,670,0.793349726775956,3
"L832576",2,538,1.06234969325153,3
"L832576",11,411,0.944661971830986,3
"L8325926",2,178,3.45752173913043,1
"L8325926",1,57,1.001,1
"L8325926",4,117,1.001,1
"L8325926",12,88,1.001,1
"L8325926",3,170,1.001,1
"L8325926",11,35,1.001,1
"L8326023",3,24,1.001,1
"L8326023",11,114,1.001,1
"L8326023",12,127,1.001,1
"L8326023",2,202,1.001,1
"L8326023",1,226,1.001,1
"L8326281",2,14,1.001,3
"L8326281",12,26,1.001,3
"L8326281",1,58,0.723222222222222,3
"L8326281",11,62,2.14385714285714,3
"L8326304",2,43,3.001,4
"L8326304",12,35,1.001,4
"L8326304",3,11,1.001,4
"L8326304",1,101,5.71528571428571,4
"L8326772",12,193,0.40606329113924,3
"L8326772",4,104,0.310523809523809,3
"L8326772",1,162,0.891909090909091,3
"L8326772",11,85,0.343857142857143,3
"L8326772",3,560,0.465788732394366,3
"L8326772",2,198,0.245186046511628,3
"L8327644",12,14,0.001,3
"L8327650",3,104,1.001,2
"L8327650",4,41,1.001,2
"L8327650",1,217,1.7751935483871,2
"L8327650",12,90,0.001,2
"L8327650",2,32,1.001,2
"L8327650",11,66,1.001,2
"L8327655",12,10,1.001,2
"L8327667",11,47,4.001,1
"L8327667",2,104,6.08795652173913,1
"L8327667",3,119,5.22322222222222,1
"L8327667",12,56,4.001,1
"L8327667",1,173,8.001,1
"L8328291",4,184,8.001,1
"L8328291",3,172,6.801,1
"L8328291",1,340,6.61638461538462,1
"L8328291",2,213,4.2268064516129,1
"L8328291",12,234,6.07242857142857,1
"L8328291",11,41,1.001,1
"L8328501",12,167,0.778777777777778,3
"L8328501",2,35,1.001,3
"L8328501",11,111,0.771833333333333,3
"L8328501",1,110,1.001,3
"L8329766",2,125,0.572428571428571,3
"L8329766",3,137,0.397825396825397,3
"L8329766",11,80,0.0676666666666667,3
"L8329766",1,92,0.223222222222222,3
"L8329766",12,103,0.528777777777778,3
"L8329766",4,37,0.001,3
"L8329864",12,22,0.182818181818182,4
"L8329864",3,10,0.001,4
"L8329864",2,6,0.001,4
"L8329864",1,10,0.001,4
"L8330430",2,302,1.001,1
"L8330430",4,93,0.810523809523809,1
"L8330430",12,217,1.001,1
"L8330430",11,106,1.001,1
"L8330430",3,261,0.911112359550562,1
"L8330430",1,293,1.001,1
"L8330460",12,24,1.001,4
"L8330819",12,17,4.001,2
"L8330819",1,29,1.001,2
"L8330924",12,28,1.001,3
"L8330924",1,22,1.001,3
"L8331047",4,46,0.71975,3
"L8331047",11,49,1.001,3
"L8331047",3,87,0.703127659574468,3
"L8331047",12,72,0.693307692307692,3
"L8331047",2,118,0.888096774193548,3
"L8331047",1,115,0.646833333333333,3
"L8331058",3,157,1.001,3
"L8331058",2,163,0.949275862068965,3
"L8331058",4,61,1.001,3
"L8331058",11,173,0.527315789473684,3
"L8331058",12,190,1.001,3
"L8331058",1,140,1.001,3
"L833121",2,428,NA,2
"L833121",11,82,1.001,2
"L833121",1,387,1.001,2
"L833121",12,106,1.001,2
"L833149",11,5,1.001,3
"L833149",12,6,1.001,3
"L833163",2,24,0.001,1
"L833163",1,26,0.001,1
"L833176",2,116,4.001,2
"L833176",12,71,1.53946153846154,2
"L833176",3,95,4.001,2
"L833176",1,106,4.001,2
"L833176",4,121,2.86306896551724,2
"L833176",11,77,1.70831707317073,2
"L8332386",1,103,0.445444444444444,3
"L8332386",12,47,1.001,3
"L8333008",4,47,1.001,2
"L8333008",3,182,4.001,2
"L8333008",2,280,2.41918181818182,2
"L8333008",12,115,2.97660975609756,2
"L8333008",1,277,3.016625,2
"L8333021",1,209,0.221588235294118,2
"L8333021",11,106,0.001,2
"L8333021",12,181,0.001,2
"L8333021",2,129,0.001,2
"L833370",4,332,1.001,1
"L833370",2,629,1.001,1
"L833370",1,651,0.943028985507246,1
"L833370",3,588,0.973972972972973,1
"L833370",11,161,1.001,1
"L833370",12,278,0.962240310077519,1
"L8334300",12,358,1.36586486486486,2
"L8334300",11,251,2.13433333333333,2
"L8334300",2,265,1.001,2
"L8334300",3,570,1.001,2
"L8334300",1,321,1.001,2
"L8334421",11,189,0.170811320754717,2.66666666666667
"L8334421",2,190,0.001,2.66666666666667
"L8334421",4,10,0.001,2.66666666666667
"L8334421",12,346,0.193307692307692,2.66666666666667
"L8334421",3,182,0.001,2.66666666666667
"L8334421",1,304,0.001,2.66666666666667
"L833466",1,772,1.001,1
"L833466",4,79,1.001,1
"L833466",12,854,0.931555555555555,1
"L833466",11,211,0.701,1
"L833466",3,406,NA,1
"L833466",2,646,0.699924731182796,1
"L8335234",4,35,1.001,NA
"L8335234",12,127,0.001,NA
"L8335234",1,156,0.648058823529412,NA
"L8335234",3,182,NA,NA
"L8335234",2,71,0.561,NA
"L8335234",11,78,0.334333333333333,NA
"L8335379",12,48,0.556555555555555,2
"L8335379",3,56,0.401,2
"L8335379",1,77,0.667666666666667,2
"L8335379",11,66,1.001,2
"L8335379",2,64,0.445444444444444,2
"L8335748",2,277,4.001,1
"L8335748",12,113,4.001,1
"L8335748",3,421,3.60626315789474,1
"L8335748",1,212,3.601,1
"L8335748",4,119,4.001,1
"L8335929",1,179,0.519518518518518,1
"L8336675",12,85,1.001,NA
"L8336675",2,96,1.001,NA
"L8336715",3,56,1.001,1
"L8336715",2,82,1.001,1
"L8336715",1,91,1.001,1
"L8336715",12,40,1.001,1
"L8338239",2,6,0.001,4
"L8338239",1,19,0.001,4
"L8339219",12,54,0.001,2
"L8339219",3,29,NA,2
"L8339219",2,46,0.001,2
"L8339219",1,113,NA,2
"L8339398",4,37,1.001,1
"L8339398",3,33,1.001,1
"L8339398",2,92,1.001,1
"L8339398",1,71,0.465285714285714,1
"L8339398",12,161,0.604448275862069,1
"L8339398",11,119,2.62262162162162,1
"L833995",12,1017,0.957937799043062,1.85714285714286
"L833995",11,539,0.920463087248322,1.85714285714286
"L833995",3,1183,1.001,1.85714285714286
"L833995",2,1040,0.926233644859813,1.85714285714286
"L833995",1,1352,0.959333333333333,1.85714285714286
"L833995",4,444,1.001,1.85714285714286
"L8340190",12,66,0.905761904761905,3
"L8340190",11,13,0.556555555555555,3
"L8340679",11,47,1.001,2
"L8340877",1,195,1.001,1
"L8340877",2,130,1.001,1
"L8340877",12,33,1.001,1
"L8340877",3,206,1.001,1
"L8340877",4,90,1.001,1
"L8340877",11,6,1.001,1
"L8340878",1,302,0.743424242424242,2
"L8340878",12,243,0.458142857142857,2
"L8340878",2,538,0.847153846153846,2
"L8340878",11,73,0.441,2
"L8340878",3,137,1.001,2
"L8341473",3,126,0.001,1
"L8341473",12,114,0.001,1
"L8341473",11,48,0.001,1
"L8341473",2,111,0.001,1
"L8341473",4,108,0.001,1
"L8341473",1,73,0.001,1
"L8342976",1,40,1.001,4
"L8342976",2,61,1.001,4
"L8342976",12,51,0.001,4
"L8343549",12,117,1.001,3
"L8343549",3,155,1.77372727272727,3
"L8343549",11,64,0.321,3
"L8343549",1,178,0.778777777777778,3
"L8343549",2,55,0.721,3
"L8343837",2,53,1.001,2
"L8343837",12,25,1.001,2
"L8343837",11,31,1.001,2
"L8343837",1,108,2.09856097560976,2
"L8343837",3,27,1.001,2
"L8344584",3,41,1.001,3
"L8344584",1,162,4.001,3
"L8344857",12,18,0.001,3
"L8344915",2,87,1.001,1
"L8344915",1,58,1.001,1
"L8344915",12,102,1.001,1
"L8344915",11,46,4.001,1
"L8345589",3,15,1.001,1
"L8345589",12,13,4.001,1
"L8345589",2,50,4.001,1
"L8345589",1,47,NA,1
"L8345801",1,227,1.001,3
"L8345801",2,206,1.001,3
"L8346025",4,114,1.001,3
"L8346025",3,151,1.001,3
"L8346025",11,231,1.53946153846154,3
"L8346025",1,222,1.001,3
"L8346025",2,172,0.635920634920635,3
"L8346025",12,208,0.939271604938272,3
"L8346109",11,271,1.001,3
"L8346109",3,247,1.001,3
"L8346109",2,406,NA,3
"L8346109",12,317,1.001,3
"L8346109",1,439,1.001,3
"L8346109",4,177,1.001,3
"L8346365",3,133,2.88335294117647,3
"L8346365",1,119,5.38281818181818,3
"L8346365",2,220,5.11211111111111,3
"L8346365",11,128,4.1073829787234,3
"L8346365",12,305,2.56918181818182,3
"L8346498",3,357,2.02621008403361,2
"L8346498",4,152,0.737842105263158,2
"L8346498",11,167,0.768857142857143,2
"L8346498",1,564,0.910090909090909,2
"L8346498",12,392,1.67042148760331,2
"L8346498",2,630,1.33874834437086,2
"L8346786",2,190,4.14385714285714,3
"L8346786",12,339,3.1744693877551,3
"L8346786",4,172,7.35814285714286,3
"L8346786",3,85,4.001,3
"L8346786",11,85,4.001,3
"L8346786",1,141,2.18281818181818,3
"L8349002",3,20,4.001,3
"L8349002",2,55,0.620047619047619,3
"L8349002",12,20,1.001,3
"L8349002",1,108,1.001,3
"L8349002",4,9,1.001,3
"L8349591",11,98,1.001,2
"L8349591",4,208,1.71528571428571,2
"L8349591",12,158,0.84475,2
"L8349591",3,234,1.51907228915663,2
"L8349591",1,209,0.866671641791045,2
"L8349591",2,175,0.879787878787879,2
"L8350988",12,15,1.001,1
"L8350988",2,154,3.001,1
"L8350988",3,105,3.22957142857143,1
"L8350988",1,167,1.001,1
"L8351042",2,360,1.79230434782609,3
"L8351042",12,110,0.922052631578947,3
"L8351042",3,199,1.33807865168539,3
"L8351042",11,36,0.001,3
"L8351042",4,236,4.31495348837209,3
"L8351042",1,371,1.35920895522388,3
"L8351131",1,23,1.001,3
"L8351131",3,64,1.001,3
"L8351131",2,30,1.001,3
"L8351131",12,23,1.001,3
"L8352284",1,270,2.66766666666667,1
"L8352358",1,479,NA,1
"L8352358",2,176,1.001,1
"L835283",1,407,0.190655172413793,2.11111111111111
"L835283",12,247,0.303521008403361,2.11111111111111
"L835283",2,225,0.454781512605042,2.11111111111111
"L835283",3,237,0.001,2.11111111111111
"L835283",11,176,0.153941176470588,2.11111111111111
"L835283",4,50,0.388096774193548,2.11111111111111
"L8353018",1,314,1.001,1
"L8353018",12,151,1.001,1
"L8353018",4,54,1.001,1
"L8353018",11,117,1.001,1
"L8353018",3,246,1.001,1
"L8353018",2,252,1.001,1
"L8353078",1,65,0.234333333333333,3
"L8353078",3,51,0.001,3
"L8353078",2,18,0.001,3
"L8353307",1,99,1.79266666666667,3
"L8353307",2,95,1.001,3
"L8353307",3,132,2.33433333333333,3
"L8354035",1,20,1.001,3
"L8354035",12,15,1.001,3
"L835491",3,321,0.39147619047619,1
"L835491",2,512,0.510259259259259,1
"L835491",4,64,0.381952380952381,1
"L835491",1,863,0.665429530201342,1
"L835491",12,649,0.491,1
"L835491",11,311,0.427229508196721,1
"L8355114",1,88,0.001,3
"L8355882",11,50,1.001,1
"L8355882",1,316,1.72915533980583,1
"L8355882",12,212,1.001,1
"L8355882",4,167,2.276,1
"L8355882",2,276,1.001,1
"L8355882",3,257,1.65554545454545,1
"L8356832",12,284,1.001,1
"L8357322",1,169,0.566217391304348,3
"L8357322",3,124,0.447428571428571,3
"L8357322",2,157,0.572428571428571,3
"L8357322",4,33,0.5635,3
"L8357322",12,39,1.001,3
"L8357510",12,21,1.001,3
"L8357667",11,46,0.734333333333333,3
"L8357667",2,300,0.7885,3
"L8357667",3,165,0.928536231884058,3
"L8357667",1,347,1.001,3
"L8357667",12,78,0.897551724137931,3
"L8357844",1,13,1.001,3
"L8357844",11,18,1.001,3
"L8358182",4,549,0.375331550802139,2
"L8358182",11,272,0.139461538461538,2
"L8358182",12,609,0.461176991150442,2
"L8358182",2,1166,0.663207357859532,2
"L8358182",3,1005,0.363126245847176,2
"L8358182",1,816,0.417666666666667,2
"L8358268",12,165,2.32658139534884,3
"L8358268",11,50,1.001,3
"L8358268",3,247,1.001,3
"L8358268",4,123,1.001,3
"L8358268",2,178,1.001,3
"L8358268",1,161,1.001,3
"L8358339",3,384,0.907779661016949,3
"L8358339",2,434,1.001,3
"L8358339",1,402,0.759241758241758,3
"L8358339",12,204,0.626,3
"L8358339",11,55,1.001,3
"L8358339",4,169,1.001,3
"L8358549",3,236,1.001,2
"L8358549",4,175,1.001,2
"L8358549",12,50,0.601,2
"L8358549",2,370,0.647341463414634,2
"L8358549",1,218,NA,2
"L835900",4,98,0.413698412698413,2.16666666666667
"L835900",3,307,0.107598984771574,2.16666666666667
"L835900",1,294,0.179343949044586,2.16666666666667
"L835900",11,329,0.13955421686747,2.16666666666667
"L835900",12,491,0.221338983050847,2.16666666666667
"L835900",2,399,0.23072972972973,2.16666666666667
"L835914",2,373,1.94836842105263,3
"L835914",4,80,4.001,3
"L835914",3,343,4.75775675675676,3
"L835914",1,580,3.041,3
"L835914",12,171,0.001,3
"L835914",11,154,0.334333333333333,3
"L8360328",12,1229,0.889888888888889,3
"L8360328",2,206,1.001,3
"L8360328",11,91,0.912111111111111,3
"L8360328",1,535,0.789461538461538,3
"L8360328",4,43,0.792666666666667,3
"L8360328",3,148,0.65725,3
"L8361727",12,53,1.001,2
"L8361727",2,27,1.001,2
"L8361727",3,23,1.001,2
"L8361727",1,22,1.001,2
"L8362406",1,55,4.001,3
"L8362965",12,40,1.001,3
"L8363471",4,30,0.876,1
"L8363471",1,36,0.579947368421053,1
"L8363471",2,63,0.616384615384615,1
"L8363471",3,51,0.139888888888889,1
"L8364836",3,144,1.001,3
"L8364836",12,85,2.001,3
"L8364836",2,89,2.97468421052632,3
"L8364836",11,51,1.001,3
"L8364836",4,135,2.16766666666667,3
"L8364836",1,171,1.59402325581395,3
"L836531",2,47,1.001,2.75
"L836531",1,153,1.001,2.75
"L836531",12,100,2.78225,2.75
"L8365310",1,8,8.001,1
"L8365310",2,24,4.001,1
"L8365310",3,25,8.001,1
"L8365530",2,80,0.334333333333333,2
"L8365530",1,107,1.70312765957447,2
"L8365530",12,90,0.762904761904762,2
"L8365530",3,35,0.001,2
"L8365597",12,275,0.544859649122807,1
"L8365597",3,228,0.405255319148936,1
"L8365597",11,154,0.834333333333333,1
"L8365597",1,241,0.848826086956522,1
"L8365597",2,127,1.001,1
"L8365953",3,88,NA,1
"L8365953",1,144,0.146454545454545,1
"L8365953",12,103,0.251,1
"L8365953",2,156,0.001,1
"L8365953",4,7,0.001,1
"L8365989",2,295,0.244243243243243,2
"L8365989",11,93,0.501,2
"L8365989",4,235,0.001,2
"L8365989",1,265,0.105166666666667,2
"L8365989",12,94,0.334333333333333,2
"L8365989",3,255,0.167666666666667,2
"L836628",3,256,0.820444444444444,1.6
"L836628",12,425,0.681,1.6
"L836628",2,386,0.630213483146067,1.6
"L836628",11,219,0.28225,1.6
"L836628",1,557,0.842121495327103,1.6
"L836628",4,59,0.471588235294118,1.6
"L8366782",3,184,1.001,3
"L8366782",11,60,1.001,3
"L8366782",12,347,0.67841935483871,3
"L8366782",1,408,1.15053271028037,3
"L8366782",2,322,0.849739495798319,3
"L8366816",4,105,1.001,3
"L8366816",11,67,0.876,3
"L8366816",12,44,0.542666666666667,3
"L8366816",1,128,0.921,3
"L8366816",2,211,0.709860759493671,3
"L8366816",3,176,1.001,3
"L8367346",11,160,0.686185185185185,3
